filename,nr_classifications,nr_months,nr_year,final_month,final_year,nr_unclear,consensus_month,consensus_year,folder,image
format_1_6415_069_header.png,5,1,1,Oktobre,56,0,1,1,6415,69
format_1_6415_070_header.png,5,1,1,Novembre,56,0,1,1,6415,70
format_1_6415_071_header.png,5,1,1,Decembre,56,0,1,1,6415,71
format_1_6415_072_header.png,5,1,1,Janvier,57,0,1,1,6415,72
format_1_6415_073_header.png,5,2,2,Fevrier,57,0,0.8,1,6415,73
format_1_6415_074_header.png,5,1,1,Mars,57,0,1,1,6415,74
format_1_6415_075_header.png,5,1,1,Avril,57,0,1,1,6415,75
format_1_6415_076_header.png,5,1,1,Mai,57,0,1,1,6415,76
format_1_6415_077_header.png,5,1,1,Juin,57,0,1,1,6415,77
format_1_6415_078_header.png,5,1,1,Juillet,57,0,1,1,6415,78
format_1_6415_079_header.png,5,1,1,Aout,57,0,1,1,6415,79
format_1_6415_080_header.png,5,1,1,Septembre,57,0,1,1,6415,80
format_1_6415_081_header.png,5,1,1,Oktobre,57,0,1,1,6415,81
format_1_6415_082_header.png,5,1,1,Novembre,57,0,1,1,6415,82
format_1_6415_083_header.png,5,1,1,Decembre,54,0,1,0.6,6415,83
format_1_6415_084_header.png,5,1,1,Janvier,58,0,1,1,6415,84
format_1_6415_085_header.png,5,1,1,Fevrier,58,0,1,1,6415,85
format_1_6415_086_header.png,5,1,1,Mars,58,0,1,1,6415,86
format_1_6415_087_header.png,5,1,1,Avril,58,0,1,1,6415,87
format_1_6415_088_header.png,5,1,1,Mai,58,0,1,1,6415,88
format_1_6415_089_header.png,5,1,1,Juin,58,0,1,1,6415,89
format_1_6416_004_header.png,5,1,1,Aout,49,0,1,1,6416,4
format_1_6416_005_header.png,5,1,1,Septembre,43,0,1,0.4,6416,5
format_1_6416_006_header.png,5,1,1,Oktobre,48,0,1,0.6,6416,6
format_1_6416_007_header.png,5,1,1,Novembre,48,0,1,0.6,6416,7
format_1_6416_008_header.png,5,1,1,Decembre,49,0,1,1,6416,8
format_1_6416_009_header.png,5,1,1,Janvier,50,0,1,0.8,6416,9
format_1_6416_010_header.png,5,1,1,Fevrier,50,0,1,1,6416,10
format_1_6416_011_header.png,5,1,1,Mars,50,0,1,1,6416,11
format_1_6416_012_header.png,5,1,1,Avril,50,0,1,1,6416,12
format_1_6416_013_header.png,5,1,1,Mai,50,0,1,1,6416,13
format_1_6416_014_header.png,5,1,1,Juin,50,0,1,1,6416,14
format_1_6416_015_header.png,5,1,1,Juillet,50,0,1,1,6416,15
format_1_6416_016_header.png,5,1,1,Aout,50,0,1,1,6416,16
format_1_6416_017_header.png,5,1,1,Septembre,50,0,1,1,6416,17
format_1_6416_018_header.png,5,1,1,Oktobre,50,0,1,1,6416,18
format_1_6416_019_header.png,5,1,1,Novembre,50,0,1,1,6416,19
format_1_6416_020_header.png,5,1,1,Decembre,50,0,1,1,6416,20
format_1_6416_021_header.png,5,1,1,Janvier,51,0,1,1,6416,21
format_1_6416_022_header.png,5,1,1,Fevrier,51,0,1,0.6,6416,22
format_1_6416_023_header.png,5,1,1,Mars,51,0,1,1,6416,23
format_1_6416_024_header.png,5,1,1,Avril,51,0,1,1,6416,24
format_1_6416_025_header.png,5,1,1,Mai,51,0,1,1,6416,25
format_1_6416_026_header.png,5,1,1,Juin,57,0,1,0.8,6416,26
format_1_6416_027_header.png,5,1,1,Juillet,57,0,1,0.6,6416,27
format_1_6416_028_header.png,5,1,1,Aout,51,0,1,0.8,6416,28
format_1_6416_029_header.png,5,1,1,Septembre,51,0,1,0.8,6416,29
format_1_6416_030_header.png,5,1,1,Oktobre,51,0,1,1,6416,30
format_1_6416_031_header.png,5,1,1,Novembre,51,0,1,1,6416,31
format_1_6416_032_header.png,5,1,1,Decembre,51,0,1,0.6,6416,32
format_1_6416_033_header.png,5,1,1,Janvier,52,0,1,0.8,6416,33
format_1_6416_034_header.png,5,1,1,Fevrier,52,0,1,0.8,6416,34
format_1_6416_035_header.png,5,1,1,Mars,52,0,1,1,6416,35
format_1_6416_036_header.png,5,1,1,Avril,52,0,1,1,6416,36
format_1_6416_037_header.png,5,1,1,Mai,52,0,1,1,6416,37
format_1_6416_038_header.png,5,1,1,Juin,52,0,1,0.8,6416,38
format_1_6416_039_header.png,5,1,1,Juillet,52,0,1,0.8,6416,39
format_1_6416_040_header.png,5,2,2,Aout,52,0,0.8,1,6416,40
format_1_6416_041_header.png,5,1,1,Septembre,52,0,1,1,6416,41
format_1_6416_042_header.png,5,1,1,Oktobre,52,0,1,1,6416,42
format_1_6416_043_header.png,5,1,1,Novembre,52,0,1,1,6416,43
format_1_6416_044_header.png,5,1,1,Decembre,52,0,1,1,6416,44
format_1_6416_045_header.png,5,1,1,Janvier,53,0,1,1,6416,45
format_1_6416_046_header.png,5,1,1,Fevrier,53,0,1,1,6416,46
format_1_6416_047_header.png,5,1,1,Mars,53,0,1,1,6416,47
format_1_6416_048_header.png,5,1,1,Avril,53,0,1,1,6416,48
format_1_6416_049_header.png,5,1,1,Mai,53,0,1,1,6416,49
format_1_6416_050_header.png,5,1,1,Juin,53,0,1,0.8,6416,50
format_1_6416_051_header.png,5,1,1,Juillet,53,0,1,0.8,6416,51
format_1_6416_052_header.png,5,1,1,Aout,53,1,1,0.8,6416,52
format_1_6416_053_header.png,6,1,1,Septembre,53,0,1,1,6416,53
format_1_6416_054_header.png,5,1,1,Oktobre,53,0,1,1,6416,54
format_1_6416_055_header.png,5,1,1,Novembre,53,0,1,1,6416,55
format_1_6416_056_header.png,5,1,1,Decembre,53,0,1,1,6416,56
format_1_6416_057_header.png,5,1,1,Janvier,54,0,1,1,6416,57
format_1_6416_058_header.png,5,2,2,Fevrier,54,0,0.8,1,6416,58
format_1_6416_059_header.png,5,1,1,Mars,54,0,1,1,6416,59
format_1_6416_060_header.png,5,1,1,Avril,54,0,1,1,6416,60
format_1_6416_061_header.png,5,1,1,Mai,54,0,1,1,6416,61
format_1_6416_062_header.png,5,2,2,Aout,54,0,0.8,1,6416,62
format_1_6416_063_header.png,5,1,1,Juillet,54,0,1,1,6416,63
format_1_6416_064_header.png,5,1,1,Aout,54,0,1,1,6416,64
format_1_6416_065_header.png,5,1,1,Septembre,54,0,1,0.8,6416,65
format_1_6416_066_header.png,5,1,1,Oktobre,54,0,1,1,6416,66
format_1_6416_067_header.png,5,1,1,Novembre,54,0,1,1,6416,67
format_1_6416_068_header.png,5,1,1,Decembre,54,0,1,1,6416,68
format_1_6416_069_header.png,5,1,1,Janvier,56,0,1,0.8,6416,69
format_1_6416_075_header.png,5,1,1,Fevrier,55,0,1,1,6416,75
format_1_6416_076_header.png,5,1,1,Mars,55,0,1,1,6416,76
format_1_6416_077_header.png,5,1,1,Avril,55,0,1,1,6416,77
format_1_6416_078_header.png,5,1,1,Mai,55,0,1,1,6416,78
format_1_6416_079_header.png,5,1,1,Juin,55,0,1,1,6416,79
format_1_6416_080_header.png,5,1,1,Juillet,55,0,1,1,6416,80
format_1_6416_081_header.png,5,1,1,Aout,55,0,1,1,6416,81
format_1_6416_082_header.png,5,1,1,Septembre,55,0,1,0.8,6416,82
format_1_6416_083_header.png,5,1,1,Oktobre,55,0,1,1,6416,83
format_1_6416_084_header.png,5,1,1,Novembre,55,1,1,0.8,6416,84
format_1_6416_085_header.png,5,1,1,Decembre,55,0,1,1,6416,85
format_1_6416_086_header.png,5,1,1,Janvier,56,0,1,1,6416,86
format_1_6416_087_header.png,5,1,1,Fevrier,56,0,1,1,6416,87
format_1_6416_088_header.png,5,1,1,Mars,56,0,1,1,6416,88
format_1_6416_089_header.png,5,1,1,Avril,56,0,1,1,6416,89
format_1_6416_090_header.png,5,1,1,Mai,56,0,1,1,6416,90
format_1_6416_091_header.png,5,1,1,Juin,56,0,1,1,6416,91
format_1_6416_092_header.png,5,1,1,Juillet,56,0,1,1,6416,92
format_1_6416_093_header.png,5,1,1,Aout,56,0,1,1,6416,93
format_1_6416_094_header.png,6,1,1,Septembre,56,0,1,0.83,6416,94
format_1_6416_095_header.png,5,1,1,Oktobre,56,0,1,1,6416,95
format_1_6416_096_header.png,5,1,1,Novembre,56,0,1,1,6416,96
format_1_6416_097_header.png,5,2,2,Decembre,56,0,0.8,1,6416,97
format_1_6416_098_header.png,5,1,1,Janvier,57,0,1,1,6416,98
format_1_6416_099_header.png,5,1,1,Fevrier,57,0,1,1,6416,99
format_1_6416_100_header.png,5,1,1,Mars,57,0,1,1,6416,100
format_1_6416_101_header.png,5,1,1,Avril,57,0,1,1,6416,101
format_1_6416_102_header.png,5,2,2,Mai,57,0,0.8,1,6416,102
format_1_6416_103_header.png,5,1,1,Juin,57,0,1,1,6416,103
format_1_6416_104_header.png,5,1,1,Juillet,57,0,1,1,6416,104
format_1_6416_105_header.png,5,1,1,Aout,57,0,1,1,6416,105
format_1_6416_106_header.png,5,1,1,Septembre,57,0,1,1,6416,106
format_1_6416_107_header.png,5,1,1,Oktobre,57,0,1,1,6416,107
format_1_6416_108_header.png,5,1,1,Novembre,57,0,1,1,6416,108
format_1_6416_109_header.png,5,1,1,Decembre,57,0,1,1,6416,109
format_1_6416_110_header.png,5,1,1,Janvier,58,0,1,1,6416,110
format_1_6416_119_header.png,5,1,1,Oktobre,58,0,1,1,6416,119
format_1_6416_120_header.png,5,1,1,Novembre,56,0,1,0.8,6416,120
format_1_6416_121_header.png,5,1,1,Decembre,58,0,1,1,6416,121
format_1_6416_122_header.png,6,1,1,Janvier,59,0,1,1,6416,122
format_1_6416_123_header.png,5,1,1,Fevrier,59,0,1,1,6416,123
format_1_6416_124_header.png,5,1,1,Mars,59,0,1,1,6416,124
format_1_6416_125_header.png,5,1,1,Avril,59,0,1,0.8,6416,125
format_1_6416_126_header.png,5,1,1,Mai,59,0,1,1,6416,126
format_1_6416_127_header.png,6,1,1,Juin,59,0,1,1,6416,127
format_1_6416_128_header.png,5,1,1,Juillet,59,0,1,1,6416,128
format_1_6416_129_header.png,5,1,1,Aout,59,0,1,1,6416,129
format_1_6416_130_header.png,5,1,1,Septembre,59,0,1,0.8,6416,130
format_1_6416_131_header.png,5,1,1,Oktobre,59,0,1,1,6416,131
format_1_6416_132_header.png,5,2,2,Novembre,59,0,0.8,1,6416,132
format_1_6416_133_header.png,5,1,1,Decembre,59,0,1,1,6416,133
format_1_6425_007_header.png,5,1,1,Septembre,49,0,1,0.8,6425,7
format_1_6425_008_header.png,5,1,1,Oktobre,49,0,1,1,6425,8
format_1_6425_009_header.png,5,1,1,Novembre,49,0,1,1,6425,9
format_1_6425_010_header.png,5,1,1,Decembre,49,0,1,1,6425,10
format_1_6425_011_header.png,5,1,1,Janvier,50,0,1,1,6425,11
format_1_6425_012_header.png,5,1,1,Fevrier,50,0,1,1,6425,12
format_1_6425_013_header.png,5,1,1,Mars,50,0,1,1,6425,13
format_1_6425_014_header.png,5,1,1,Avril,50,0,1,1,6425,14
format_1_6425_015_header.png,5,1,1,Mai,50,1,1,0.8,6425,15
format_1_6425_016_header.png,5,1,1,Juin,50,0,1,1,6425,16
format_1_6425_017_header.png,5,1,1,Juillet,50,0,1,1,6425,17
format_1_6425_018_header.png,5,1,1,Aout,50,0,1,1,6425,18
format_1_6425_019_header.png,5,1,1,Septembre,50,0,1,1,6425,19
format_1_6425_020_header.png,5,1,1,Oktobre,50,0,1,1,6425,20
format_1_6425_021_header.png,5,1,1,Novembre,50,0,1,1,6425,21
format_1_6425_022_header.png,5,1,1,Decembre,50,0,1,1,6425,22
format_1_6425_023_header.png,6,1,1,Janvier,51,0,1,0.5,6425,23
format_1_6425_024_header.png,5,1,1,Fevrier,51,0,1,0.8,6425,24
format_1_6425_025_header.png,5,1,1,Mars,51,0,1,1,6425,25
format_1_6425_026_header.png,5,1,1,Avril,51,0,1,1,6425,26
format_1_6425_027_header.png,5,1,1,Mai,51,0,1,1,6425,27
format_1_6425_028_header.png,5,1,1,Juin,51,0,1,1,6425,28
format_1_6425_029_header.png,5,1,1,Juillet,51,0,1,0.8,6425,29
format_1_6425_030_header.png,5,1,1,Aout,51,0,1,1,6425,30
format_1_6425_031_header.png,5,1,1,Septembre,51,0,1,1,6425,31
format_1_6425_032_header.png,5,1,1,Oktobre,51,0,1,1,6425,32
format_1_6425_033_header.png,5,2,2,Novembre,51,0,0.8,1,6425,33
format_1_6425_034_header.png,5,1,1,Decembre,51,0,1,1,6425,34
format_1_6425_035_header.png,5,1,1,Janvier,52,0,1,0.8,6425,35
format_1_6425_036_header.png,5,1,1,Fevrier,52,0,1,1,6425,36
format_1_6425_037_header.png,5,1,1,Mars,52,0,1,1,6425,37
format_1_6425_038_header.png,5,1,1,Avril,52,0,1,1,6425,38
format_1_6425_039_header.png,5,1,1,Mai,52,0,1,0.8,6425,39
format_1_6425_040_header.png,5,1,1,Juin,52,0,1,1,6425,40
format_1_6425_041_header.png,5,1,1,Juillet,52,0,1,1,6425,41
format_1_6425_042_header.png,5,1,1,Aout,52,0,1,1,6425,42
format_1_6425_043_header.png,5,1,1,Septembre,52,0,1,0.8,6425,43
format_1_6425_044_header.png,5,1,1,Oktobre,52,0,1,1,6425,44
format_1_6425_045_header.png,5,1,1,Novembre,52,0,1,1,6425,45
format_1_6425_046_header.png,5,1,1,Decembre,52,0,1,1,6425,46
format_1_6425_047_header.png,5,1,1,Janvier,53,0,1,1,6425,47
format_1_6425_048_header.png,5,1,1,Fevrier,53,0,1,1,6425,48
format_1_6425_049_header.png,5,1,1,Mars,53,0,1,1,6425,49
format_1_6425_050_header.png,5,1,1,Avril,53,0,1,1,6425,50
format_1_6425_051_header.png,5,1,1,Mai,53,0,1,1,6425,51
format_1_6425_052_header.png,5,1,1,Juin,53,0,1,1,6425,52
format_1_6425_053_header.png,5,1,1,Juillet,53,0,1,1,6425,53
format_1_6425_054_header.png,5,1,1,Aout,53,0,1,1,6425,54
format_1_6425_055_header.png,5,1,1,Septembre,53,0,1,1,6425,55
format_1_6425_056_header.png,5,1,1,Oktobre,53,0,1,1,6425,56
format_1_6425_057_header.png,5,1,1,Novembre,53,0,1,1,6425,57
format_1_6425_058_header.png,5,1,1,Decembre,53,0,1,1,6425,58
format_1_6425_059_header.png,5,1,1,Janvier,54,0,1,1,6425,59
format_1_6425_060_header.png,5,1,1,Fevrier,54,0,1,1,6425,60
format_1_6425_061_header.png,5,1,1,Mars,54,0,1,1,6425,61
format_1_6425_062_header.png,5,1,1,Avril,54,0,1,1,6425,62
format_1_6425_063_header.png,5,1,1,Mai,54,0,1,1,6425,63
format_1_6425_064_header.png,5,1,1,Juin,54,0,1,1,6425,64
format_1_6425_065_header.png,5,1,1,Juillet,54,0,1,1,6425,65
format_1_6425_066_header.png,5,1,1,Aout,54,0,1,1,6425,66
format_1_6425_067_header.png,5,1,1,Septembre,54,0,1,1,6425,67
format_1_6425_068_header.png,5,1,1,Oktobre,54,0,1,1,6425,68
format_1_6425_069_header.png,5,1,1,Novembre,54,0,1,1,6425,69
format_1_6425_070_header.png,5,1,1,Decembre,54,0,1,1,6425,70
format_1_6425_071_header.png,5,1,1,Janvier,55,0,1,1,6425,71
format_1_6425_072_header.png,5,1,1,Fevrier,55,0,1,1,6425,72
format_1_6425_073_header.png,5,1,1,Mars,55,0,1,1,6425,73
format_1_6425_074_header.png,5,1,1,Avril,55,0,1,1,6425,74
format_1_6425_075_header.png,5,1,1,Mai,55,0,1,1,6425,75
format_1_6425_076_header.png,5,1,1,Juin,55,0,1,1,6425,76
format_1_6425_077_header.png,5,1,1,Juillet,55,0,1,1,6425,77
format_1_6425_078_header.png,5,1,1,Aout,55,0,1,1,6425,78
format_1_6425_079_header.png,5,1,1,Septembre,55,0,1,1,6425,79
format_1_6425_080_header.png,5,1,1,Oktobre,55,0,1,1,6425,80
format_1_6425_081_header.png,5,1,1,Novembre,55,0,1,1,6425,81
format_1_6425_082_header.png,5,1,1,Decembre,55,0,1,1,6425,82
format_1_6425_083_header.png,5,1,1,Janvier,56,0,1,1,6425,83
format_1_6425_084_header.png,5,1,1,Fevrier,56,0,1,1,6425,84
format_1_6425_085_header.png,5,1,1,Mars,56,0,1,1,6425,85
format_1_6425_086_header.png,5,1,1,Avril,56,0,1,1,6425,86
format_1_6425_088_header.png,5,1,1,Juin,56,0,1,1,6425,88
format_1_6425_089_header.png,6,1,1,Juillet,56,0,1,1,6425,89
format_1_6425_090_header.png,5,1,1,Aout,56,0,1,1,6425,90
format_1_6425_091_header.png,5,1,1,Septembre,56,0,1,1,6425,91
format_1_6425_092_header.png,5,1,1,Oktobre,56,0,1,1,6425,92
format_1_6425_093_header.png,5,1,1,Novembre,56,0,1,1,6425,93
format_1_6425_094_header.png,5,1,1,Decembre,56,0,1,1,6425,94
format_1_6425_095_header.png,5,1,1,Janvier,57,0,1,1,6425,95
format_1_6425_096_header.png,5,1,1,Fevrier,57,0,1,1,6425,96
format_1_6425_097_header.png,5,1,1,Mars,57,0,1,1,6425,97
format_1_6425_098_header.png,5,1,1,Avril,57,0,1,1,6425,98
format_1_6425_099_header.png,5,1,1,Mai,57,0,1,0.8,6425,99
format_1_6425_100_header.png,5,1,1,Juin,57,0,1,1,6425,100
format_1_6425_101_header.png,5,1,1,Juillet,57,0,1,1,6425,101
format_1_6425_102_header.png,6,1,1,Aout,57,0,1,1,6425,102
format_1_6425_103_header.png,5,1,1,Septembre,57,0,1,1,6425,103
format_1_6425_104_header.png,5,1,1,Oktobre,57,0,1,0.6,6425,104
format_1_6425_105_header.png,5,1,1,Novembre,57,0,1,1,6425,105
format_1_6425_126_header.png,5,1,1,Septembre,59,0,1,1,6425,126
format_1_6425_127_header.png,5,1,1,Oktobre,59,0,1,1,6425,127
format_1_6425_128_header.png,5,2,2,Novembre,59,0,0.8,1,6425,128
format_1_6425_129_header.png,5,1,1,Decembre,59,0,1,1,6425,129
format_1_6428_006_header.png,5,1,1,Janvier,50,0,1,1,6428,6
format_1_6428_007_header.png,5,1,1,Fevrier,50,0,1,1,6428,7
format_1_6428_008_header.png,5,1,1,Mars,50,0,1,1,6428,8
format_1_6428_009_header.png,5,1,1,Avril,50,0,1,1,6428,9
format_1_6428_010_header.png,5,2,2,Mai,50,0,0.8,1,6428,10
format_1_6428_011_header.png,5,1,1,Juin,50,1,1,0.8,6428,11
format_1_6428_012_header.png,5,1,1,Juillet,50,0,1,1,6428,12
format_1_6428_013_header.png,5,1,1,Aout,50,0,1,1,6428,13
format_1_6428_014_header.png,5,1,1,Septembre,50,0,1,1,6428,14
format_1_6428_015_header.png,5,1,1,Oktobre,50,0,1,1,6428,15
format_1_6428_016_header.png,5,1,1,Novembre,50,0,1,1,6428,16
format_1_6428_017_header.png,5,1,1,Decembre,51,0,1,0.8,6428,17
format_1_6428_018_header.png,5,1,1,Janvier,51,0,1,1,6428,18
format_1_6428_019_header.png,5,1,1,Fevrier,52,0,1,0.6,6428,19
format_1_6428_020_header.png,5,2,2,Mars,51,0,0.8,0.4,6428,20
format_1_6428_021_header.png,5,1,1,Avril,51,0,1,0.6,6428,21
format_1_6428_022_header.png,5,1,1,Mai,51,0,1,0.6,6428,22
format_1_6428_023_header.png,5,1,1,Juin,51,0,1,1,6428,23
format_1_6428_024_header.png,5,1,1,Juillet,51,0,1,1,6428,24
format_1_6428_025_header.png,5,1,1,Aout,51,0,1,1,6428,25
format_1_6428_026_header.png,6,1,1,Septembre,51,0,1,1,6428,26
format_1_6428_027_header.png,5,1,1,Oktobre,51,0,1,1,6428,27
format_1_6428_028_header.png,5,1,1,Novembre,51,0,1,0.8,6428,28
format_1_6428_029_header.png,5,1,1,Decembre,51,0,1,0.8,6428,29
format_1_6428_030_header.png,5,1,1,Janvier,52,0,1,0.8,6428,30
format_1_6428_031_header.png,5,1,1,Fevrier,52,0,1,1,6428,31
format_1_6428_032_header.png,5,1,1,Mars,53,0,1,0.6,6428,32
format_1_6428_033_header.png,5,1,1,Avril,52,0,1,1,6428,33
format_1_6428_034_header.png,5,1,1,Mai,52,0,1,1,6428,34
format_1_6428_035_header.png,5,1,1,Juin,52,0,1,1,6428,35
format_1_6428_036_header.png,5,1,1,Juillet,52,0,1,1,6428,36
format_1_6428_037_header.png,5,1,1,Aout,52,0,1,0.8,6428,37
format_1_6428_038_header.png,5,1,1,Septembre,52,0,1,1,6428,38
format_1_6428_039_header.png,5,1,1,Oktobre,52,0,1,1,6428,39
format_1_6428_040_header.png,5,1,1,Janvier,53,0,1,1,6428,40
format_1_6428_041_header.png,5,1,1,Fevrier,53,0,1,1,6428,41
format_1_6428_042_header.png,5,1,1,Mars,53,0,1,1,6428,42
format_1_6428_043_header.png,5,1,1,Avril,53,0,1,1,6428,43
format_1_6428_044_header.png,5,1,1,Mai,53,0,1,1,6428,44
format_1_6428_045_header.png,5,1,1,Juin,53,0,1,1,6428,45
format_1_6428_046_header.png,5,2,2,Aout,53,0,0.8,1,6428,46
format_1_6428_047_header.png,5,1,1,Septembre,53,0,1,0.6,6428,47
format_1_6428_048_header.png,5,1,1,Novembre,53,0,1,1,6428,48
format_1_6428_049_header.png,5,1,1,Janvier,54,0,1,1,6428,49
format_1_6428_050_header.png,5,1,1,Mars,54,0,1,1,6428,50
format_1_6428_051_header.png,5,1,1,Avril,54,0,1,1,6428,51
format_1_6428_052_header.png,5,1,1,Mai,54,0,1,1,6428,52
format_1_6428_053_header.png,5,1,1,Juin,54,0,1,1,6428,53
format_1_6428_054_header.png,5,1,1,Juillet,54,0,1,1,6428,54
format_1_6428_055_header.png,5,1,1,Aout,54,0,1,1,6428,55
format_1_6428_056_header.png,5,1,1,Septembre,54,0,1,1,6428,56
format_1_6428_057_header.png,5,1,1,Oktobre,54,0,1,1,6428,57
format_1_6428_058_header.png,5,1,1,Novembre,54,0,1,1,6428,58
format_1_6428_059_header.png,5,1,1,Decembre,54,0,1,1,6428,59
format_1_6428_060_header.png,5,1,1,Janvier,55,0,1,1,6428,60
format_1_6428_061_header.png,5,1,1,Fevrier,55,0,1,1,6428,61
format_1_6428_062_header.png,5,1,1,Mars,55,0,1,1,6428,62
format_1_6428_063_header.png,5,1,1,Avril,55,0,1,1,6428,63
format_1_6428_064_header.png,5,1,1,Mai,55,0,1,1,6428,64
format_1_6428_065_header.png,5,1,1,Juin,55,0,1,1,6428,65
format_1_6428_066_header.png,5,1,1,Juillet,55,0,1,1,6428,66
format_1_6428_067_header.png,5,1,1,Aout,55,0,1,1,6428,67
format_1_6428_068_header.png,5,1,1,Septembre,55,1,1,0.8,6428,68
format_1_6428_069_header.png,5,1,1,Oktobre,55,0,1,1,6428,69
format_1_6428_070_header.png,5,1,1,Novembre,55,0,1,1,6428,70
format_1_6428_071_header.png,5,1,1,Decembre,55,0,1,1,6428,71
format_1_6428_072_header.png,5,1,1,Janvier,56,0,1,1,6428,72
format_1_6428_073_header.png,5,1,1,Fevrier,56,0,1,1,6428,73
format_1_6428_074_header.png,6,1,1,Mars,56,0,1,1,6428,74
format_1_6428_075_header.png,5,1,1,Avril,56,0,1,1,6428,75
format_1_6428_077_header.png,5,1,1,Mai,56,0,1,1,6428,77
format_1_6428_078_header.png,5,1,1,Juin,56,0,1,1,6428,78
format_1_6428_079_header.png,5,1,1,Juillet,56,0,1,1,6428,79
format_1_6428_080_header.png,5,1,1,Aout,56,0,1,1,6428,80
format_1_6428_081_header.png,5,1,1,Septembre,56,0,1,1,6428,81
format_1_6428_082_header.png,5,1,1,Oktobre,56,0,1,1,6428,82
format_1_6428_083_header.png,5,1,1,Novembre,56,0,1,1,6428,83
format_1_6428_084_header.png,5,1,1,Decembre,56,0,1,1,6428,84
format_1_6428_085_header.png,5,1,1,Janvier,57,0,1,0.8,6428,85
format_1_6428_086_header.png,5,1,1,Fevrier,57,0,1,1,6428,86
format_1_6428_087_header.png,5,1,1,Mars,57,0,1,1,6428,87
format_1_6428_088_header.png,5,1,1,Avril,57,0,1,1,6428,88
format_1_6428_089_header.png,5,1,1,Mai,57,0,1,1,6428,89
format_1_6428_090_header.png,6,1,1,Juin,57,0,1,1,6428,90
format_1_6428_091_header.png,5,1,1,Juillet,57,0,1,0.8,6428,91
format_1_6428_092_header.png,5,1,1,Aout,57,0,1,1,6428,92
format_1_6428_093_header.png,5,1,1,Septembre,57,0,1,1,6428,93
format_1_6428_094_header.png,5,1,1,Oktobre,57,0,1,1,6428,94
format_1_6428_095_header.png,5,1,1,Novembre,57,0,1,1,6428,95
format_1_6428_096_header.png,5,1,1,Decembre,57,0,1,1,6428,96
format_1_6428_097_header.png,5,1,1,Janvier,58,0,1,1,6428,97
format_1_6428_098_header.png,5,1,1,Fevrier,58,0,1,1,6428,98
format_1_6428_099_header.png,5,1,1,Mars,58,0,1,1,6428,99
format_1_6428_101_header.png,5,1,1,Mai,58,0,1,1,6428,101
format_1_6428_102_header.png,5,1,1,Juin,58,0,1,1,6428,102
format_1_6428_103_header.png,5,1,1,Juillet,58,0,1,1,6428,103
format_1_6428_104_header.png,5,1,1,Aout,58,0,1,1,6428,104
format_1_6428_105_header.png,5,1,1,Septembre,58,0,1,1,6428,105
format_1_6428_106_header.png,5,1,1,Oktobre,58,0,1,1,6428,106
format_1_6428_107_header.png,5,1,1,Novembre,58,0,1,1,6428,107
format_1_6428_108_header.png,5,1,1,Decembre,58,0,1,1,6428,108
format_1_6428_109_header.png,5,1,1,Janvier,59,0,1,1,6428,109
format_1_6428_110_header.png,5,1,1,Fevrier,59,0,1,1,6428,110
format_1_6428_111_header.png,5,1,1,Mars,59,0,1,0.8,6428,111
format_1_6428_112_header.png,5,1,1,Avril,59,0,1,1,6428,112
format_1_6428_113_header.png,5,1,1,Mai,59,0,1,1,6428,113
format_1_6428_114_header.png,5,1,1,Juin,59,0,1,0.8,6428,114
format_1_6428_115_header.png,5,1,1,Juillet,59,0,1,1,6428,115
format_1_6428_116_header.png,5,1,1,Aout,59,0,1,0.8,6428,116
format_1_6428_117_header.png,5,1,1,Septembre,59,0,1,1,6428,117
format_1_6428_118_header.png,5,1,1,Oktobre,59,0,1,0.8,6428,118
format_1_6428_119_header.png,5,1,1,Novembre,59,0,1,1,6428,119
format_1_6428_120_header.png,5,1,1,Decembre,59,0,1,0.8,6428,120
format_1_6428_121_header.png,5,1,1,Janvier,52,0,1,1,6428,121
format_1_6443_005_header.png,5,1,1,Oktobre,49,0,1,1,6443,5
format_1_6443_006_header.png,5,1,1,Novembre,49,0,1,1,6443,6
format_1_6443_007_header.png,5,1,1,Decembre,49,0,1,1,6443,7
format_1_6443_008_header.png,5,1,1,Janvier,50,0,1,1,6443,8
format_1_6443_009_header.png,5,1,1,Fevrier,50,0,1,1,6443,9
format_1_6443_010_header.png,5,1,1,Mars,50,0,1,1,6443,10
format_1_6443_011_header.png,5,1,1,Avril,50,0,1,0.8,6443,11
format_1_6443_012_header.png,5,1,1,Mai,50,0,1,1,6443,12
format_1_6443_013_header.png,5,1,1,Juin,50,0,1,1,6443,13
format_1_6443_014_header.png,5,1,1,Juillet,50,0,1,1,6443,14
format_1_6443_015_header.png,5,2,2,Aout,50,0,0.8,1,6443,15
format_1_6443_016_header.png,5,1,1,Septembre,50,0,1,1,6443,16
format_1_6443_017_header.png,5,1,1,Oktobre,50,0,1,1,6443,17
format_1_6443_018_header.png,5,1,1,Novembre,50,1,1,0.8,6443,18
format_1_6443_019_header.png,5,1,1,Decembre,50,0,1,1,6443,19
format_1_6443_020_header.png,5,1,1,Janvier,51,0,1,0.8,6443,20
format_1_6443_021_header.png,5,1,1,Fevrier,51,0,1,0.8,6443,21
format_1_6443_022_header.png,5,1,1,Mars,51,0,1,1,6443,22
format_1_6443_023_header.png,5,1,1,Avril,51,0,1,1,6443,23
format_1_6443_024_header.png,5,1,1,Mai,51,0,1,0.6,6443,24
format_1_6443_025_header.png,5,1,1,Juin,51,0,1,1,6443,25
